Item,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,hg/ha_yield
8,0.5362182502351834,0.13512218078538474,0.5200151773856952,11540
8,0.5362182502351834,0.13512218078538474,0.8948966040599505,11540
8,0.5362182502351834,0.13512218078538474,0.6156327072661734,11540
8,0.5362182502351834,0.13512218078538474,0.8728893948017454,11540
8,0.5362182502351834,0.13512218078538474,0.5465756023524947,11540
8,0.5362182502351834,0.13512218078538474,0.8231834566495921,11540
8,0.5362182502351834,0.13512218078538474,0.7806867767027129,11540
8,0.5362182502351834,0.13512218078538474,0.8053500284575981,11540
9,0.5362182502351834,0.13512218078538474,0.6759628154050464,91489
9,0.5362182502351834,0.13512218078538474,0.6156327072661734,91489
9,0.5362182502351834,0.13512218078538474,0.5200151773856952,91489
9,0.5362182502351834,0.13512218078538474,0.5200151773856952,91489
9,0.5362182502351834,0.13512218078538474,0.8948966040599505,91489
9,0.5362182502351834,0.13512218078538474,0.6156327072661734,91489
9,0.5362182502351834,0.13512218078538474,0.8728893948017454,91489
9,0.5362182502351834,0.13512218078538474,0.5465756023524947,91489
9,0.5362182502351834,0.13512218078538474,0.8231834566495921,91489
9,0.5362182502351834,0.13512218078538474,0.7806867767027129,91489
9,0.5362182502351834,0.13512218078538474,0.8053500284575981,91489
0,0.5362182502351834,0.1586538790959632,0.6588882564978182,126164
0,0.5362182502351834,0.1586538790959632,0.6095617529880477,126164
0,0.5362182502351834,0.1586538790959632,0.5268450009485866,126164
0,0.5362182502351834,0.1586538790959632,0.5268450009485866,126164
0,0.5362182502351834,0.1586538790959632,0.8831341301460823,126164
0,0.5362182502351834,0.1586538790959632,0.6095617529880477,126164
0,0.5362182502351834,0.1586538790959632,0.8782014797951053,126164
0,0.5362182502351834,0.1586538790959632,0.5708594194649971,126164
0,0.5362182502351834,0.1586538790959632,0.815974198444318,126164
0,0.5362182502351834,0.1586538790959632,0.7658888256497818,126164
0,0.5362182502351834,0.1586538790959632,0.7966230316827926,126164
1,0.5362182502351834,0.1586538790959632,0.6588882564978182,18084
1,0.5362182502351834,0.1586538790959632,0.6095617529880477,18084
1,0.5362182502351834,0.1586538790959632,0.5268450009485866,18084
1,0.5362182502351834,0.1586538790959632,0.5268450009485866,18084
1,0.5362182502351834,0.1586538790959632,0.8831341301460823,18084
1,0.5362182502351834,0.1586538790959632,0.6095617529880477,18084
1,0.5362182502351834,0.1586538790959632,0.8782014797951053,18084
1,0.5362182502351834,0.1586538790959632,0.5708594194649971,18084
1,0.5362182502351834,0.1586538790959632,0.815974198444318,18084
1,0.5362182502351834,0.1586538790959632,0.7658888256497818,18084
1,0.5362182502351834,0.1586538790959632,0.7966230316827926,18084
3,0.5362182502351834,0.1586538790959632,0.6588882564978182,140264
3,0.5362182502351834,0.1586538790959632,0.6095617529880477,140264
3,0.5362182502351834,0.1586538790959632,0.5268450009485866,140264
3,0.5362182502351834,0.1586538790959632,0.5268450009485866,140264
3,0.5362182502351834,0.1586538790959632,0.8831341301460823,140264
3,0.5362182502351834,0.1586538790959632,0.6095617529880477,140264
3,0.5362182502351834,0.1586538790959632,0.8782014797951053,140264
3,0.5362182502351834,0.1586538790959632,0.5708594194649971,140264
3,0.5362182502351834,0.1586538790959632,0.815974198444318,140264
3,0.5362182502351834,0.1586538790959632,0.7658888256497818,140264
3,0.5362182502351834,0.1586538790959632,0.7966230316827926,140264
4,0.5362182502351834,0.1586538790959632,0.6588882564978182,23020
4,0.5362182502351834,0.1586538790959632,0.6095617529880477,23020
4,0.5362182502351834,0.1586538790959632,0.5268450009485866,23020
4,0.5362182502351834,0.1586538790959632,0.5268450009485866,23020
4,0.5362182502351834,0.1586538790959632,0.8831341301460823,23020
4,0.5362182502351834,0.1586538790959632,0.6095617529880477,23020
4,0.5362182502351834,0.1586538790959632,0.8782014797951053,23020
4,0.5362182502351834,0.1586538790959632,0.5708594194649971,23020
4,0.5362182502351834,0.1586538790959632,0.815974198444318,23020
4,0.5362182502351834,0.1586538790959632,0.7658888256497818,23020
4,0.5362182502351834,0.1586538790959632,0.7966230316827926,23020
5,0.5362182502351834,0.1586538790959632,0.6588882564978182,14834
5,0.5362182502351834,0.1586538790959632,0.6095617529880477,14834
5,0.5362182502351834,0.1586538790959632,0.5268450009485866,14834
5,0.5362182502351834,0.1586538790959632,0.5268450009485866,14834
5,0.5362182502351834,0.1586538790959632,0.8831341301460823,14834
5,0.5362182502351834,0.1586538790959632,0.6095617529880477,14834
5,0.5362182502351834,0.1586538790959632,0.8782014797951053,14834
5,0.5362182502351834,0.1586538790959632,0.5708594194649971,14834
5,0.5362182502351834,0.1586538790959632,0.815974198444318,14834
5,0.5362182502351834,0.1586538790959632,0.7658888256497818,14834
5,0.5362182502351834,0.1586538790959632,0.7966230316827926,14834
6,0.5362182502351834,0.1586538790959632,0.6588882564978182,15533
6,0.5362182502351834,0.1586538790959632,0.6095617529880477,15533
6,0.5362182502351834,0.1586538790959632,0.5268450009485866,15533
6,0.5362182502351834,0.1586538790959632,0.5268450009485866,15533
6,0.5362182502351834,0.1586538790959632,0.8831341301460823,15533
6,0.5362182502351834,0.1586538790959632,0.6095617529880477,15533
6,0.5362182502351834,0.1586538790959632,0.8782014797951053,15533
6,0.5362182502351834,0.1586538790959632,0.5708594194649971,15533
6,0.5362182502351834,0.1586538790959632,0.815974198444318,15533
6,0.5362182502351834,0.1586538790959632,0.7658888256497818,15533
6,0.5362182502351834,0.1586538790959632,0.7966230316827926,15533
7,0.5362182502351834,0.1586538790959632,0.6588882564978182,101504
7,0.5362182502351834,0.1586538790959632,0.6095617529880477,101504
7,0.5362182502351834,0.1586538790959632,0.5268450009485866,101504
7,0.5362182502351834,0.1586538790959632,0.5268450009485866,101504
7,0.5362182502351834,0.1586538790959632,0.8831341301460823,101504
7,0.5362182502351834,0.1586538790959632,0.6095617529880477,101504
7,0.5362182502351834,0.1586538790959632,0.8782014797951053,101504
7,0.5362182502351834,0.1586538790959632,0.5708594194649971,101504
7,0.5362182502351834,0.1586538790959632,0.815974198444318,101504
7,0.5362182502351834,0.1586538790959632,0.7658888256497818,101504
7,0.5362182502351834,0.1586538790959632,0.7966230316827926,101504
8,0.5362182502351834,0.1586538790959632,0.6588882564978182,14232
8,0.5362182502351834,0.1586538790959632,0.6095617529880477,14232
8,0.5362182502351834,0.1586538790959632,0.5268450009485866,14232
8,0.5362182502351834,0.1586538790959632,0.5268450009485866,14232
8,0.5362182502351834,0.1586538790959632,0.8831341301460823,14232
8,0.5362182502351834,0.1586538790959632,0.6095617529880477,14232
8,0.5362182502351834,0.1586538790959632,0.8782014797951053,14232
8,0.5362182502351834,0.1586538790959632,0.5708594194649971,14232
8,0.5362182502351834,0.1586538790959632,0.815974198444318,14232
8,0.5362182502351834,0.1586538790959632,0.7658888256497818,14232
8,0.5362182502351834,0.1586538790959632,0.7966230316827926,14232
9,0.5362182502351834,0.1586538790959632,0.6588882564978182,91353
9,0.5362182502351834,0.1586538790959632,0.6095617529880477,91353
9,0.5362182502351834,0.1586538790959632,0.5268450009485866,91353
9,0.5362182502351834,0.1586538790959632,0.5268450009485866,91353
9,0.5362182502351834,0.1586538790959632,0.8831341301460823,91353
9,0.5362182502351834,0.1586538790959632,0.6095617529880477,91353
9,0.5362182502351834,0.1586538790959632,0.8782014797951053,91353
9,0.5362182502351834,0.1586538790959632,0.5708594194649971,91353
9,0.5362182502351834,0.1586538790959632,0.815974198444318,91353
9,0.5362182502351834,0.1586538790959632,0.7658888256497818,91353
9,0.5362182502351834,0.1586538790959632,0.7966230316827926,91353
0,0.5362182502351834,0.18218560459686053,0.6558527793587554,120019
0,0.5362182502351834,0.18218560459686053,0.6125972301271105,120019
0,0.5362182502351834,0.18218560459686053,0.5211534813128438,120019
0,0.5362182502351834,0.18218560459686053,0.5211534813128438,120019
0,0.5362182502351834,0.18218560459686053,0.8922405615632706,120019
0,0.5362182502351834,0.18218560459686053,0.6125972301271105,120019
0,0.5362182502351834,0.18218560459686053,0.8861696072851452,120019
0,0.5362182502351834,0.18218560459686053,0.5560614684120659,120019
0,0.5362182502351834,0.18218560459686053,0.8174919370138493,120019
0,0.5362182502351834,0.18218560459686053,0.7655093910073989,120019
0,0.5362182502351834,0.18218560459686053,0.7932081199013469,120019
1,0.5362182502351834,0.18218560459686053,0.6558527793587554,22828
1,0.5362182502351834,0.18218560459686053,0.6125972301271105,22828
1,0.5362182502351834,0.18218560459686053,0.5211534813128438,22828
1,0.5362182502351834,0.18218560459686053,0.5211534813128438,22828
1,0.5362182502351834,0.18218560459686053,0.8922405615632706,22828
1,0.5362182502351834,0.18218560459686053,0.6125972301271105,22828
1,0.5362182502351834,0.18218560459686053,0.8861696072851452,22828
1,0.5362182502351834,0.18218560459686053,0.5560614684120659,22828
1,0.5362182502351834,0.18218560459686053,0.8174919370138493,22828
1,0.5362182502351834,0.18218560459686053,0.7655093910073989,22828
1,0.5362182502351834,0.18218560459686053,0.7932081199013469,22828
3,0.5362182502351834,0.18218560459686053,0.6558527793587554,140432
3,0.5362182502351834,0.18218560459686053,0.6125972301271105,140432
3,0.5362182502351834,0.18218560459686053,0.5211534813128438,140432
3,0.5362182502351834,0.18218560459686053,0.5211534813128438,140432
3,0.5362182502351834,0.18218560459686053,0.8922405615632706,140432
3,0.5362182502351834,0.18218560459686053,0.6125972301271105,140432
3,0.5362182502351834,0.18218560459686053,0.8861696072851452,140432
3,0.5362182502351834,0.18218560459686053,0.5560614684120659,140432
3,0.5362182502351834,0.18218560459686053,0.8174919370138493,140432
3,0.5362182502351834,0.18218560459686053,0.7655093910073989,140432
3,0.5362182502351834,0.18218560459686053,0.7932081199013469,140432
4,0.5362182502351834,0.18218560459686053,0.6558527793587554,21349
4,0.5362182502351834,0.18218560459686053,0.6125972301271105,21349
4,0.5362182502351834,0.18218560459686053,0.5211534813128438,21349
4,0.5362182502351834,0.18218560459686053,0.5211534813128438,21349
4,0.5362182502351834,0.18218560459686053,0.8922405615632706,21349
4,0.5362182502351834,0.18218560459686053,0.6125972301271105,21349
4,0.5362182502351834,0.18218560459686053,0.8861696072851452,21349
4,0.5362182502351834,0.18218560459686053,0.5560614684120659,21349
4,0.5362182502351834,0.18218560459686053,0.8174919370138493,21349
4,0.5362182502351834,0.18218560459686053,0.7655093910073989,21349
4,0.5362182502351834,0.18218560459686053,0.7932081199013469,21349
5,0.5362182502351834,0.18218560459686053,0.6558527793587554,17190
5,0.5362182502351834,0.18218560459686053,0.6125972301271105,17190
5,0.5362182502351834,0.18218560459686053,0.5211534813128438,17190
5,0.5362182502351834,0.18218560459686053,0.5211534813128438,17190
5,0.5362182502351834,0.18218560459686053,0.8922405615632706,17190
5,0.5362182502351834,0.18218560459686053,0.6125972301271105,17190
5,0.5362182502351834,0.18218560459686053,0.8861696072851452,17190
5,0.5362182502351834,0.18218560459686053,0.5560614684120659,17190
5,0.5362182502351834,0.18218560459686053,0.8174919370138493,17190
5,0.5362182502351834,0.18218560459686053,0.7655093910073989,17190
5,0.5362182502351834,0.18218560459686053,0.7932081199013469,17190
6,0.5362182502351834,0.18218560459686053,0.6558527793587554,20352
6,0.5362182502351834,0.18218560459686053,0.6125972301271105,20352
6,0.5362182502351834,0.18218560459686053,0.5211534813128438,20352
6,0.5362182502351834,0.18218560459686053,0.5211534813128438,20352
6,0.5362182502351834,0.18218560459686053,0.8922405615632706,20352
6,0.5362182502351834,0.18218560459686053,0.6125972301271105,20352
6,0.5362182502351834,0.18218560459686053,0.8861696072851452,20352
6,0.5362182502351834,0.18218560459686053,0.5560614684120659,20352
6,0.5362182502351834,0.18218560459686053,0.8174919370138493,20352
6,0.5362182502351834,0.18218560459686053,0.7655093910073989,20352
6,0.5362182502351834,0.18218560459686053,0.7932081199013469,20352
7,0.5362182502351834,0.18218560459686053,0.6558527793587554,104452
7,0.5362182502351834,0.18218560459686053,0.6125972301271105,104452
7,0.5362182502351834,0.18218560459686053,0.5211534813128438,104452
7,0.5362182502351834,0.18218560459686053,0.5211534813128438,104452
7,0.5362182502351834,0.18218560459686053,0.8922405615632706,104452
7,0.5362182502351834,0.18218560459686053,0.6125972301271105,104452
7,0.5362182502351834,0.18218560459686053,0.8861696072851452,104452
7,0.5362182502351834,0.18218560459686053,0.5560614684120659,104452
7,0.5362182502351834,0.18218560459686053,0.8174919370138493,104452
7,0.5362182502351834,0.18218560459686053,0.7655093910073989,104452
7,0.5362182502351834,0.18218560459686053,0.7932081199013469,104452
8,0.5362182502351834,0.18218560459686053,0.6558527793587554,14295
8,0.5362182502351834,0.18218560459686053,0.6125972301271105,14295
8,0.5362182502351834,0.18218560459686053,0.5211534813128438,14295
8,0.5362182502351834,0.18218560459686053,0.5211534813128438,14295
8,0.5362182502351834,0.18218560459686053,0.8922405615632706,14295
8,0.5362182502351834,0.18218560459686053,0.6125972301271105,14295
8,0.5362182502351834,0.18218560459686053,0.8861696072851452,14295
8,0.5362182502351834,0.18218560459686053,0.5560614684120659,14295
8,0.5362182502351834,0.18218560459686053,0.8174919370138493,14295
8,0.5362182502351834,0.18218560459686053,0.7655093910073989,14295
8,0.5362182502351834,0.18218560459686053,0.7932081199013469,14295
9,0.5362182502351834,0.18218560459686053,0.6558527793587554,91413
9,0.5362182502351834,0.18218560459686053,0.6125972301271105,91413
9,0.5362182502351834,0.18218560459686053,0.5211534813128438,91413
9,0.5362182502351834,0.18218560459686053,0.5211534813128438,91413
9,0.5362182502351834,0.18218560459686053,0.8922405615632706,91413
9,0.5362182502351834,0.18218560459686053,0.6125972301271105,91413
9,0.5362182502351834,0.18218560459686053,0.8861696072851452,91413
9,0.5362182502351834,0.18218560459686053,0.5560614684120659,91413
9,0.5362182502351834,0.18218560459686053,0.8174919370138493,91413
9,0.5362182502351834,0.18218560459686053,0.7655093910073989,91413
9,0.5362182502351834,0.18218560459686053,0.7932081199013469,91413
0,0.5362182502351834,0.20571730290743903,0.6782394232593436,120628
0,0.5362182502351834,0.20571730290743903,0.6232214001138303,120628
0,0.5362182502351834,0.20571730290743903,0.5260861316638208,120628
0,0.5362182502351834,0.20571730290743903,0.5260861316638208,120628
0,0.5362182502351834,0.20571730290743903,0.9150066401062417,120628
0,0.5362182502351834,0.20571730290743903,0.6232214001138303,120628
0,0.5362182502351834,0.20571730290743903,0.866059571238854,120628
0,0.5362182502351834,0.20571730290743903,0.5549231644849174,120628
0,0.5362182502351834,0.20571730290743903,0.8345664959210775,120628
0,0.5362182502351834,0.20571730290743903,0.7810662113450957,120628
0,0.5362182502351834,0.20571730290743903,0.8099032441661923,120628
1,0.5362182502351834,0.20571730290743903,0.6782394232593436,25321
1,0.5362182502351834,0.20571730290743903,0.6232214001138303,25321
1,0.5362182502351834,0.20571730290743903,0.5260861316638208,25321
1,0.5362182502351834,0.20571730290743903,0.5260861316638208,25321
1,0.5362182502351834,0.20571730290743903,0.9150066401062417,25321
1,0.5362182502351834,0.20571730290743903,0.6232214001138303,25321
1,0.5362182502351834,0.20571730290743903,0.866059571238854,25321
1,0.5362182502351834,0.20571730290743903,0.5549231644849174,25321
1,0.5362182502351834,0.20571730290743903,0.8345664959210775,25321
1,0.5362182502351834,0.20571730290743903,0.7810662113450957,25321
1,0.5362182502351834,0.20571730290743903,0.8099032441661923,25321
3,0.5362182502351834,0.20571730290743903,0.6782394232593436,146090
3,0.5362182502351834,0.20571730290743903,0.6232214001138303,146090
3,0.5362182502351834,0.20571730290743903,0.5260861316638208,146090
3,0.5362182502351834,0.20571730290743903,0.5260861316638208,146090
3,0.5362182502351834,0.20571730290743903,0.9150066401062417,146090
3,0.5362182502351834,0.20571730290743903,0.6232214001138303,146090
3,0.5362182502351834,0.20571730290743903,0.866059571238854,146090
3,0.5362182502351834,0.20571730290743903,0.5549231644849174,146090
3,0.5362182502351834,0.20571730290743903,0.8345664959210775,146090
3,0.5362182502351834,0.20571730290743903,0.7810662113450957,146090
3,0.5362182502351834,0.20571730290743903,0.8099032441661923,146090
4,0.5362182502351834,0.20571730290743903,0.6782394232593436,22912
4,0.5362182502351834,0.20571730290743903,0.6232214001138303,22912
4,0.5362182502351834,0.20571730290743903,0.5260861316638208,22912
4,0.5362182502351834,0.20571730290743903,0.5260861316638208,22912
4,0.5362182502351834,0.20571730290743903,0.9150066401062417,22912
4,0.5362182502351834,0.20571730290743903,0.6232214001138303,22912
4,0.5362182502351834,0.20571730290743903,0.866059571238854,22912
4,0.5362182502351834,0.20571730290743903,0.5549231644849174,22912
4,0.5362182502351834,0.20571730290743903,0.8345664959210775,22912
4,0.5362182502351834,0.20571730290743903,0.7810662113450957,22912
4,0.5362182502351834,0.20571730290743903,0.8099032441661923,22912
5,0.5362182502351834,0.20571730290743903,0.6782394232593436,20167
5,0.5362182502351834,0.20571730290743903,0.6232214001138303,20167
5,0.5362182502351834,0.20571730290743903,0.5260861316638208,20167
5,0.5362182502351834,0.20571730290743903,0.5260861316638208,20167
5,0.5362182502351834,0.20571730290743903,0.9150066401062417,20167
5,0.5362182502351834,0.20571730290743903,0.6232214001138303,20167
5,0.5362182502351834,0.20571730290743903,0.866059571238854,20167
5,0.5362182502351834,0.20571730290743903,0.5549231644849174,20167
5,0.5362182502351834,0.20571730290743903,0.8345664959210775,20167
5,0.5362182502351834,0.20571730290743903,0.7810662113450957,20167
5,0.5362182502351834,0.20571730290743903,0.8099032441661923,20167
6,0.5362182502351834,0.20571730290743903,0.6782394232593436,21241
6,0.5362182502351834,0.20571730290743903,0.6232214001138303,21241
6,0.5362182502351834,0.20571730290743903,0.5260861316638208,21241
6,0.5362182502351834,0.20571730290743903,0.5260861316638208,21241
6,0.5362182502351834,0.20571730290743903,0.9150066401062417,21241
6,0.5362182502351834,0.20571730290743903,0.6232214001138303,21241
6,0.5362182502351834,0.20571730290743903,0.866059571238854,21241
6,0.5362182502351834,0.20571730290743903,0.5549231644849174,21241
6,0.5362182502351834,0.20571730290743903,0.8345664959210775,21241
6,0.5362182502351834,0.20571730290743903,0.7810662113450957,21241
6,0.5362182502351834,0.20571730290743903,0.8099032441661923,21241
7,0.5362182502351834,0.20571730290743903,0.6782394232593436,107920
7,0.5362182502351834,0.20571730290743903,0.6232214001138303,107920
7,0.5362182502351834,0.20571730290743903,0.5260861316638208,107920
7,0.5362182502351834,0.20571730290743903,0.5260861316638208,107920
7,0.5362182502351834,0.20571730290743903,0.9150066401062417,107920
7,0.5362182502351834,0.20571730290743903,0.6232214001138303,107920
7,0.5362182502351834,0.20571730290743903,0.866059571238854,107920
7,0.5362182502351834,0.20571730290743903,0.5549231644849174,107920
7,0.5362182502351834,0.20571730290743903,0.8345664959210775,107920
7,0.5362182502351834,0.20571730290743903,0.7810662113450957,107920
7,0.5362182502351834,0.20571730290743903,0.8099032441661923,107920
8,0.5362182502351834,0.20571730290743903,0.6782394232593436,14825
8,0.5362182502351834,0.20571730290743903,0.6232214001138303,14825
8,0.5362182502351834,0.20571730290743903,0.5260861316638208,14825
8,0.5362182502351834,0.20571730290743903,0.5260861316638208,14825
8,0.5362182502351834,0.20571730290743903,0.9150066401062417,14825
8,0.5362182502351834,0.20571730290743903,0.6232214001138303,14825
8,0.5362182502351834,0.20571730290743903,0.866059571238854,14825
8,0.5362182502351834,0.20571730290743903,0.5549231644849174,14825
8,0.5362182502351834,0.20571730290743903,0.8345664959210775,14825
8,0.5362182502351834,0.20571730290743903,0.7810662113450957,14825
8,0.5362182502351834,0.20571730290743903,0.8099032441661923,14825
9,0.5362182502351834,0.20571730290743903,0.6782394232593436,91471
9,0.5362182502351834,0.20571730290743903,0.6232214001138303,91471
9,0.5362182502351834,0.20571730290743903,0.5260861316638208,91471
9,0.5362182502351834,0.20571730290743903,0.5260861316638208,91471
9,0.5362182502351834,0.20571730290743903,0.9150066401062417,91471
9,0.5362182502351834,0.20571730290743903,0.6232214001138303,91471
9,0.5362182502351834,0.20571730290743903,0.866059571238854,91471
9,0.5362182502351834,0.20571730290743903,0.5549231644849174,91471
9,0.5362182502351834,0.20571730290743903,0.8345664959210775,91471
9,0.5362182502351834,0.20571730290743903,0.7810662113450957,91471
9,0.5362182502351834,0.20571730290743903,0.8099032441661923,91471
0,0.5362182502351834,0.22924902840833636,0.677101119332195,132173
0,0.5362182502351834,0.22924902840833636,0.6338455701005501,132173
0,0.5362182502351834,0.22924902840833636,0.5446784291405805,132173
0,0.5362182502351834,0.22924902840833636,0.5446784291405805,132173
0,0.5362182502351834,0.22924902840833636,0.8903433883513564,132173
0,0.5362182502351834,0.22924902840833636,0.6338455701005501,132173
0,0.5362182502351834,0.22924902840833636,0.8664390058812369,132173
0,0.5362182502351834,0.22924902840833636,0.5723771580345285,132173
0,0.5362182502351834,0.22924902840833636,0.8341870612786947,132173
0,0.5362182502351834,0.22924902840833636,0.7833428191993929,132173
0,0.5362182502351834,0.22924902840833636,0.8102826788085752,132173
1,0.5362182502351834,0.22924902840833636,0.677101119332195,23629
1,0.5362182502351834,0.22924902840833636,0.6338455701005501,23629
1,0.5362182502351834,0.22924902840833636,0.5446784291405805,23629
1,0.5362182502351834,0.22924902840833636,0.5446784291405805,23629
1,0.5362182502351834,0.22924902840833636,0.8903433883513564,23629
1,0.5362182502351834,0.22924902840833636,0.6338455701005501,23629
1,0.5362182502351834,0.22924902840833636,0.8664390058812369,23629
1,0.5362182502351834,0.22924902840833636,0.5723771580345285,23629
1,0.5362182502351834,0.22924902840833636,0.8341870612786947,23629
1,0.5362182502351834,0.22924902840833636,0.7833428191993929,23629
1,0.5362182502351834,0.22924902840833636,0.8102826788085752,23629
3,0.5362182502351834,0.22924902840833636,0.677101119332195,144802
3,0.5362182502351834,0.22924902840833636,0.6338455701005501,144802
3,0.5362182502351834,0.22924902840833636,0.5446784291405805,144802
3,0.5362182502351834,0.22924902840833636,0.5446784291405805,144802
3,0.5362182502351834,0.22924902840833636,0.8903433883513564,144802
3,0.5362182502351834,0.22924902840833636,0.6338455701005501,144802
3,0.5362182502351834,0.22924902840833636,0.8664390058812369,144802
3,0.5362182502351834,0.22924902840833636,0.5723771580345285,144802
3,0.5362182502351834,0.22924902840833636,0.8341870612786947,144802
3,0.5362182502351834,0.22924902840833636,0.7833428191993929,144802
3,0.5362182502351834,0.22924902840833636,0.8102826788085752,144802
4,0.5362182502351834,0.22924902840833636,0.677101119332195,23876
4,0.5362182502351834,0.22924902840833636,0.6338455701005501,23876
4,0.5362182502351834,0.22924902840833636,0.5446784291405805,23876
4,0.5362182502351834,0.22924902840833636,0.5446784291405805,23876
4,0.5362182502351834,0.22924902840833636,0.8903433883513564,23876
4,0.5362182502351834,0.22924902840833636,0.6338455701005501,23876
4,0.5362182502351834,0.22924902840833636,0.8664390058812369,23876
4,0.5362182502351834,0.22924902840833636,0.5723771580345285,23876
4,0.5362182502351834,0.22924902840833636,0.8341870612786947,23876
4,0.5362182502351834,0.22924902840833636,0.7833428191993929,23876
4,0.5362182502351834,0.22924902840833636,0.8102826788085752,23876
5,0.5362182502351834,0.22924902840833636,0.677101119332195,19056
5,0.5362182502351834,0.22924902840833636,0.6338455701005501,19056
5,0.5362182502351834,0.22924902840833636,0.5446784291405805,19056
5,0.5362182502351834,0.22924902840833636,0.5446784291405805,19056
5,0.5362182502351834,0.22924902840833636,0.8903433883513564,19056
5,0.5362182502351834,0.22924902840833636,0.6338455701005501,19056
5,0.5362182502351834,0.22924902840833636,0.8664390058812369,19056
5,0.5362182502351834,0.22924902840833636,0.5723771580345285,19056
5,0.5362182502351834,0.22924902840833636,0.8341870612786947,19056
5,0.5362182502351834,0.22924902840833636,0.7833428191993929,19056
5,0.5362182502351834,0.22924902840833636,0.8102826788085752,19056
6,0.5362182502351834,0.22924902840833636,0.677101119332195,21632
6,0.5362182502351834,0.22924902840833636,0.6338455701005501,21632
6,0.5362182502351834,0.22924902840833636,0.5446784291405805,21632
6,0.5362182502351834,0.22924902840833636,0.5446784291405805,21632
6,0.5362182502351834,0.22924902840833636,0.8903433883513564,21632
6,0.5362182502351834,0.22924902840833636,0.6338455701005501,21632
6,0.5362182502351834,0.22924902840833636,0.8664390058812369,21632
6,0.5362182502351834,0.22924902840833636,0.5723771580345285,21632
6,0.5362182502351834,0.22924902840833636,0.8341870612786947,21632
6,0.5362182502351834,0.22924902840833636,0.7833428191993929,21632
6,0.5362182502351834,0.22924902840833636,0.8102826788085752,21632
7,0.5362182502351834,0.22924902840833636,0.677101119332195,113070
7,0.5362182502351834,0.22924902840833636,0.6338455701005501,113070
7,0.5362182502351834,0.22924902840833636,0.5446784291405805,113070
7,0.5362182502351834,0.22924902840833636,0.5446784291405805,113070
7,0.5362182502351834,0.22924902840833636,0.8903433883513564,113070
7,0.5362182502351834,0.22924902840833636,0.6338455701005501,113070
7,0.5362182502351834,0.22924902840833636,0.8664390058812369,113070
7,0.5362182502351834,0.22924902840833636,0.5723771580345285,113070
7,0.5362182502351834,0.22924902840833636,0.8341870612786947,113070
7,0.5362182502351834,0.22924902840833636,0.7833428191993929,113070
7,0.5362182502351834,0.22924902840833636,0.8102826788085752,113070
8,0.5362182502351834,0.22924902840833636,0.677101119332195,15541
8,0.5362182502351834,0.22924902840833636,0.6338455701005501,15541
8,0.5362182502351834,0.22924902840833636,0.5446784291405805,15541
8,0.5362182502351834,0.22924902840833636,0.5446784291405805,15541
8,0.5362182502351834,0.22924902840833636,0.8903433883513564,15541
8,0.5362182502351834,0.22924902840833636,0.6338455701005501,15541
8,0.5362182502351834,0.22924902840833636,0.8664390058812369,15541
8,0.5362182502351834,0.22924902840833636,0.5723771580345285,15541
8,0.5362182502351834,0.22924902840833636,0.8341870612786947,15541
8,0.5362182502351834,0.22924902840833636,0.7833428191993929,15541
8,0.5362182502351834,0.22924902840833636,0.8102826788085752,15541
9,0.5362182502351834,0.22924902840833636,0.677101119332195,91667
9,0.5362182502351834,0.22924902840833636,0.6338455701005501,91667
9,0.5362182502351834,0.22924902840833636,0.5446784291405805,91667
9,0.5362182502351834,0.22924902840833636,0.5446784291405805,91667
9,0.5362182502351834,0.22924902840833636,0.8903433883513564,91667
9,0.5362182502351834,0.22924902840833636,0.6338455701005501,91667
9,0.5362182502351834,0.22924902840833636,0.8664390058812369,91667
9,0.5362182502351834,0.22924902840833636,0.5723771580345285,91667
9,0.5362182502351834,0.22924902840833636,0.8341870612786947,91667
9,0.5362182502351834,0.22924902840833636,0.7833428191993929,91667
9,0.5362182502351834,0.22924902840833636,0.8102826788085752,91667
0,0.5362182502351834,0.2527807267189148,0.6831720736103206,130631
0,0.5362182502351834,0.2527807267189148,0.6277746158224246,130631
0,0.5362182502351834,0.2527807267189148,0.5389869095048377,130631
0,0.5362182502351834,0.2527807267189148,0.5389869095048377,130631
0,0.5362182502351834,0.2527807267189148,0.8899639537089735,130631
0,0.5362182502351834,0.2527807267189148,0.6277746158224246,130631
0,0.5362182502351834,0.2527807267189148,0.8831341301460823,130631
0,0.5362182502351834,0.2527807267189148,0.5625118573325745,130631
0,0.5362182502351834,0.2527807267189148,0.8341870612786947,130631
0,0.5362182502351834,0.2527807267189148,0.7856194270536899,130631
0,0.5362182502351834,0.2527807267189148,0.8190096755833807,130631
1,0.5362182502351834,0.2527807267189148,0.6831720736103206,26005
1,0.5362182502351834,0.2527807267189148,0.6277746158224246,26005
1,0.5362182502351834,0.2527807267189148,0.5389869095048377,26005
1,0.5362182502351834,0.2527807267189148,0.5389869095048377,26005
1,0.5362182502351834,0.2527807267189148,0.8899639537089735,26005
1,0.5362182502351834,0.2527807267189148,0.6277746158224246,26005
1,0.5362182502351834,0.2527807267189148,0.8831341301460823,26005
1,0.5362182502351834,0.2527807267189148,0.5625118573325745,26005
1,0.5362182502351834,0.2527807267189148,0.8341870612786947,26005
1,0.5362182502351834,0.2527807267189148,0.7856194270536899,26005
1,0.5362182502351834,0.2527807267189148,0.8190096755833807,26005
